UserId,Reputation,ViewCount,UpVotes,Answers_to_Questions,Total_Answer_Score,Comments_to_Questions,Total_c2q_Score,Comments_to_Answers,Total_c2a_Score
"15155","3424","1947","776","52","276","65","49","42","29"
"27829","3422","1920","585","54","375","50","56","61","48"
"2784","3418","5041","196","68","444","71","60","129","139"
"6716","3409","5357","60","46","451","10","9","36","38"
"3075","3401","1833","915","28","169","71","44","50","36"
"3040","3388","4128","119","13","74","40","8","72","18"
"8320","3376","2265","78","18","133","64","70","56","131"
"778","3372","1285","2588","34","262","44","55","57","63"
"8338","3368","1280","1295","26","225","63","47","69","27"
"732","3361","1565","7","36","309","3","15","13","67"
"136","3360","3796","363","105","1070","10","51","46","268"
"11765","3346","3958","118","13","26","129","14","182","10"
"919","3344","3537","1058","28","197","65","64","30","33"
"9833","3341","1230","50","17","62","39","6","49","5"
"51424","3333","1630","87","6","49","32","44","11","10"
"447","3318","1966","179","37","266","35","94","43","76"
"683","3298","3474","242","19","276","63","45","79","35"
"37822","3297","1384","35","22","90","28","24","22","15"
"81776","3287","750","42","2","15","","","",""
"93","3285","2270","170","40","432","24","25","64","72"
"745","3267","2365","1191","40","168","110","109","95","141"
"1446","3260","3597","5009","35","426","202","293","148","195"
"7507","3260","1860","1865","43","192","145","80","100","48"
"3380","3255","1377","1637","32","196","35","87","30","43"
"10095","3249","2898","229","52","372","37","30","49","58"
"9417","3225","3627","1649","48","367","121","167","124","122"
"303","3216","3003","419","19","89","76","58","83","82"
"1047","3210","2180","607","40","198","38","77","71","30"
"12978","3196","1520","215","45","195","103","98","85","32"
"14653","3190","1548","82","45","278","16","14","26","14"
"2029","3170","2613","87","19","297","35","38","30","3"
"24953","3160","979","61","24","90","28","34","32","23"
"12156","3159","1026","870","18","64","41","47","28","44"
"6579","3157","2925","47","40","402","37","42","113","178"
"11417","3153","4245","896","29","295","65","164","68","219"
"346","3139","2284","1699","51","462","19","25","50","139"
"1682","3131","1696","369","32","221","115","52","108","30"
"1698","3130","1291","50","33","310","9","16","22","56"
"20597","3126","1721","171","17","39","155","15","172","10"
"3384","3125","1635","962","52","303","78","87","62","53"
"11682","3112","1629","131","35","193","43","41","25","4"
"13265","3110","10297","2261","351","1655","1241","1290","410","430"
"8621","3108","2515","0","52","272","8","16","26","20"
"41644","3106","1196","198","20","76","21","14","22","6"
"4262","3102","1136","385","58","307","34","41","41","20"
"39304","3097","1026","413","","","3","1","",""
"8250","3090","2793","594","15","79","68","66","26","31"
"5259","3071","4098","40","13","25","119","27","130","10"
"44191","3065","948","72","4","13","21","5","14","2"
"12178","3062","8158","687","44","210","133","63","169","62"
"13480","3047","3350","107","49","238","118","76","111","30"
"18939","3044","1102","198","18","166","15","3","14","5"
"2264","3043","2071","1428","68","447","30","56","59","186"
"27","3042","3002","996","22","386","8","81","34","186"
"13809","3041","3816","880","23","132","114","33","124","17"
"422","3028","7465","1939","21","362","16","39","42","85"
"1851","3026","6583","354","31","165","71","42","81","34"
"17118","3018","2346","2628","56","188","57","27","33","9"
"5849","3015","1252","87","35","271","12","20","35","47"
"788","3008","2297","281","20","282","9","58","31","65"
"14493","3005","2628","2006","113","674","34","62","111","250"
"271","3000","1901","69","18","218","11","18","23","27"
"4423","2995","1958","68","","","63","5","146","10"
"4053","2994","1439","372","40","213","92","106","58","41"
"11786","2994","2015","195","46","248","29","23","57","37"
"3753","2994","1163","408","23","194","45","68","18","19"
"23408","2982","4395","448","40","284","95","80","101","65"
"6871","2978","3979","1173","35","497","63","113","104","105"
"1849","2960","1287","25977","22","178","67","74","78","122"
"36466","2956","644","0","24","174","10","15","18","12"
"5753","2952","1368","401","59","233","35","26","44","13"
"18943","2952","2789","471","14","49","156","69","173","76"
"11716","2950","2501","373","46","233","63","57","45","26"
"6646","2947","1380","41","32","216","47","81","54","39"
"4696","2941","2004","32","32","213","75","72","30","28"
"5756","2938","4262","148","3","2","72","189","52","43"
"1797","2937","2425","1696","52","461","57","140","63","54"
"259","2935","2576","677","33","282","40","18","41","25"
"8699","2925","6729","159","19","121","99","25","56","6"
"21815","2914","1602","372","35","153","162","132","133","67"
"1048","2904","5007","289","21","133","36","37","30","21"
"24078","2904","1448","1162","5","21","23","3","22","3"
"6032","2903","1567","282","54","242","26","13","42","51"
"2383","2898","3551","3396","27","91","152","101","293","436"
"3206","2885","7527","7","121","343","549","361","297","86"
"8733","2879","2283","261","20","267","2","4","12","3"
"3593","2871","2630","70","25","330","31","45","27","35"
"22758","2858","1304","170","48","188","58","26","50","48"
"4649","2840","2160","395","35","287","47","54","57","47"
"473","2837","2136","238","19","234","13","10","16","7"
"21349","2833","1303","477","37","173","125","216","119","115"
"6856","2831","3198","483","22","133","14","26","24","18"
"82588","2823","546","554","3","40","1","0","",""
"3983","2819","2274","71","78","366","96","75","57","16"
"20038","2817","383","0","41","276","8","12","24","18"
"4653","2806","2157","157","47","249","21","18","60","29"
"18814","2799","1647","45","80","257","46","10","59","8"
"2698","2795","1495","74","45","260","28","67","31","13"
"1107","2793","2482","418","24","373","55","26","55","41"
"16143","2791","2156","73","30","329","2","1","10","0"
"80891","2786","1265","2","12","50","3","0","3","0"
"8887","2783","2240","701","23","127","80","90","42","20"
"4304","2775","3647","73","41","260","97","97","60","44"
"3473","2767","1695","501","45","381","49","36","44","37"
"7108","2765","3022","292","15","61","22","5","16","6"
"40821","2761","692","1783","15","94","29","20","39","9"
"2968","2749","2523","76","85","319","3","4","52","14"
"12617","2745","3755","715","47","171","69","45","81","37"
"6753","2735","3261","1137","44","234","136","170","92","46"
"7934","2720","3186","1353","58","302","240","152","217","256"
"18756","2715","2886","1087","40","184","78","90","45","26"
"5420","2708","5365","87","11","74","38","31","50","42"
"6262","2701","2672","279","133","162","172","59","108","25"
"75422","2700","829","59","47","96","30","17","31","14"
"3032","2690","3022","201","35","147","83","40","70","42"
"13878","2683","979","92","36","279","12","11","25","24"
"362","2682","3516","1600","23","671","17","40","38","65"
"19885","2679","4393","224","46","186","53","15","53","6"
"56938","2676","1165","5650","5","16","8","2","15","12"
"5952","2667","1762","92","27","168","28","62","31","24"
"8726","2665","592","17","49","183","22","26","26","11"
"6206","2664","1233","138","20","146","13","5","16","5"
"2508","2657","1686","13","36","339","31","16","46","24"
"798","2654","1112","446","13","74","32","42","13","16"
"56624","2643","404","87","22","84","1","2","11","6"
"76593","2642","1958","837","10","21","57","48","11","10"
"7521","2624","2498","155","29","282","79","94","88","99"
"1822","2621","663","592","23","204","3","1","13","35"
"4140","2617","1691","212","20","211","10","10","8","12"
"424","2602","1257","51","27","216","11","21","20","14"
"24165","2601","2265","381","25","191","43","52","63","33"
"17047","2595","1384","200","21","62","14","5","19","8"
"10811","2593","2965","68","29","214","13","16","29","23"
"14901","2589","1441","163","34","212","72","206","56","112"
"13767","2585","1094","215","13","28","58","7","63","32"
"7392","2584","1873","194","38","362","46","59","57","143"
"934","2584","1869","102","55","643","113","82","37","56"
"10774","2577","3260","47","17","201","21","19","33","22"
"4351","2575","2784","946","28","194","93","90","95","83"
"717","2562","1106","254","19","120","43","13","76","88"
"16678","2561","585","296","21","142","14","33","30","22"
"19729","2556","851","385","31","152","31","24","42","18"
"5309","2549","1696","168","1","2","77","53","43","18"
"7868","2547","3774","458","29","222","193","238","69","32"
"19075","2546","1311","73","19","125","67","28","42","4"
"12674","2544","1539","1166","37","159","22","10","17","4"
"11877","2537","1881","556","1","1","21","3","19","2"
"3901","2535","4482","1804","49","252","263","231","217","322"
"4923","2533","2160","286","44","140","116","34","122","47"
"947","2528","1797","14","27","218","45","58","29","33"
"54780","2524","1542","72","","","48","15","28","3"
"10368","2520","2119","1567","44","245","52","45","40","20"
"18512","2502","2164","230","20","144","39","70","21","17"
"12518","2501","1655","372","12","23","14","3","12","2"
"12976","2499","1652","644","19","188","52","86","47","42"
"5585","2498","2162","56","19","113","30","22","33","19"
"4069","2497","1653","454","28","173","51","43","29","23"
"17845","2493","1332","328","30","203","25","18","10","5"
"14340","2482","1357","62","19","134","35","39","23","1"
"1878","2481","3046","32","38","312","25","36","44","181"
"1528","2477","1619","283","29","153","63","25","40","10"
"348","2476","4211","706","27","241","119","135","76","95"
"1508","2469","956","946","29","128","52","13","38","10"
"2095","2464","2405","89","9","41","32","5","38","5"
"1186","2459","3068","14","21","207","12","29","26","51"
"6415","2451","1344","345","25","137","4","2","6","4"
"914","2448","1664","117","24","216","8","0","16","13"
"4054","2447","3684","213","24","265","137","346","84","160"
"5147","2446","1272","22","20","230","2","3","9","14"
"5267","2444","2131","0","31","249","120","130","162","152"
"27013","2432","924","2366","12","82","48","71","31","25"
"299","2430","5561","245","12","170","19","21","114","212"
"13625","2428","6856","879","24","47","166","40","95","16"
"21291","2421","2533","337","34","133","51","41","32","9"
"1079","2421","1518","132","27","664","35","89","64","93"
"88133","2417","746","698","1","2","","","",""
"4872","2413","5112","713","34","262","27","35","49","31"
"7631","2404","1458","747","32","271","43","20","37","22"
"2631","2401","3046","297","14","107","64","28","57","64"
"4158","2396","1252","24","30","205","14","19","23","13"
"5784","2395","1048","234","28","151","51","58","31","13"
"3859","2389","1732","3006","30","107","85","92","98","32"
"12610","2377","582","19","25","138","17","24","29","19"
"24386","2374","1704","1","29","173","1","0","9","3"
"25256","2367","1143","631","38","151","75","8","131","21"
"9716","2363","1217","829","29","215","21","7","38","18"
"10862","2356","855","23","23","191","10","6","33","19"
"8676","2351","2837","135","91","358","122","76","182","126"
"916","2341","1374","612","31","210","44","57","41","52"
"43737","2336","638","1203","8","21","8","0","3","0"
"57405","2331","605","254","8","84","1","2","5","3"
"12107","2313","1769","222","34","313","72","82","54","91"
"1657","2309","1974","264","9","62","18","14","18","1"
"8112","2300","855","29","26","183","9","29","13","8"
"29697","2294","533","612","26","199","135","105","48","40"
"16659","2291","3574","59","37","124","16","13","16","2"
"4194","2290","866","27","27","213","17","37","32","20"
"2467","2288","3500","845","31","556","45","89","102","170"
"4794","2286","2039","605","24","186","54","51","73","94"
"5081","2281","1191","229","34","249","64","72","53","42"
"1223","2266","1491","1665","64","224","41","30","50","37"
"385","2264","1438","491","25","166","57","69","38","29"
